"lgm_row","lgm_long","lgm_lat","row_findin","distance","Sample","Sample_ID","Flag","Device","Latitude","Longitude","Water_depth","Ocean","Sample_depth_top","Sample_depth_bottom","Sample_depth_average","Author","Journal","Year","Publication_doi","Resource_doi","Comment","Database","Type","Count_min","Count","Dentigloborotalia_anfracta","Globorotalia_cavernula","Globorotalia_crassaformis","Globorotalia_hirsuta","Globorotalia_menardii","Globorotalia_scitula","Globorotalia_truncatulinoides","Globorotalia_tumida","Globorotalia_ungulata","Globorotalia_theyeri","Globoconella_inflata","Neogloboquadrina_dutertrei","Neogloboquadrina_incompta","Neogloboquadrina_pachyderma","Pulleniatina_obliquiloculata","Globoquadrina_conglomerata","Globorotaloides_hexagonus","Berggrenia_pumilio","Globigerina_bulloides","Globigerina_falconensis","Globigerinoides_conglobatus","Globigerinoides_ruber","Globigerinoides_white","Trilobatus_sacculifer","Globigerinoides_tenellus","Orbulina_universa","Beella_digitata","Globigerinella_siphonifera","Globigerinella_calida","Globigerinella_adamsi","Turborotalita_quinqueloba","Turborotalita_humilis","Globoturborotalita_rubescens","Sphaeroidinella_dehiscens","Candeina_nitida","Globigerinita_glutinata","Globigerinita_uvula","Globigerinita_minuta","Tenuitella_iota","Hastigerina_pelagica","Hastigerinella_digitata","Globorotalia_menardii_._Globorotalia_tumida","Globigerinoides_ruber_._Globigerinoides_white","Turborotalita_humilis_._Berggrenia_pumilio","unidentified","site","woa_tmn","woa_tsd","woa_dist"
1043,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1044,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1045,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1046,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1047,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1048,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1049,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1050,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1051,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1052,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1053,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1054,127.27,28.15,2983,16661.6584517605,"PN-3","MARGO_3062",0,"Multi",28.01,127.33,999,49,0,0.001,5e-04,"Ujiie and Ujiie","J Foramin Res",2000,"doi: 10.2113/0300336 ","doi:10.1594/PANGAEA.227323","missing count data set to zero as sample is assumed to be complete",64,1,NA,283,0,0,0,0,0.03180212,0.007067138,0.003533569,0.014134276,0,0,0.003533569,0.16254417,0,0,0.169611307,0,0,0,0.077738516,0.017667845,0.042402827,0,0.134275618,0.141342756,0,0,0.003533569,0.053003534,0.007067138,0,0,0,0,0.003533569,0,0.127208481,0,0,0,0,0,NA,NA,NA,0,"site2983",25.288,2.61,57036.7795
1055,-86.092,0.61,2982,6048.94977887597,"PLDS2-17","MARGO_3061",1,"N/A",0.598,-86.145,2686,49,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. ruber pink abundances moved to unidentified",64,1,NA,377,0,0,0,0,0.039787798,0.015915119,0,0.042440318,0,0,0,0.557029178,0.039787798,0,0.00795756,0.00265252,0.013262599,0,0.058355438,0,0.00530504,0,0.061007958,0.023872679,0.00265252,0,0,0.013262599,0,0,0,0,0.00530504,0,0,0.108753316,0,0,0,0,0,NA,NA,NA,0.00265252,"site2982",25.106,1.414,40994.8136
1056,-86.092,0.61,2982,6048.94977887597,"PLDS2-17","MARGO_3061",1,"N/A",0.598,-86.145,2686,49,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. ruber pink abundances moved to unidentified",64,1,NA,377,0,0,0,0,0.039787798,0.015915119,0,0.042440318,0,0,0,0.557029178,0.039787798,0,0.00795756,0.00265252,0.013262599,0,0.058355438,0,0.00530504,0,0.061007958,0.023872679,0.00265252,0,0,0.013262599,0,0,0,0,0.00530504,0,0,0.108753316,0,0,0,0,0,NA,NA,NA,0.00265252,"site2982",25.106,1.414,40994.8136
1057,-86.092,0.61,2982,6048.94977887597,"PLDS2-17","MARGO_3061",1,"N/A",0.598,-86.145,2686,49,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. ruber pink abundances moved to unidentified",64,1,NA,377,0,0,0,0,0.039787798,0.015915119,0,0.042440318,0,0,0,0.557029178,0.039787798,0,0.00795756,0.00265252,0.013262599,0,0.058355438,0,0.00530504,0,0.061007958,0.023872679,0.00265252,0,0,0.013262599,0,0,0,0,0.00530504,0,0,0.108753316,0,0,0,0,0,NA,NA,NA,0.00265252,"site2982",25.106,1.414,40994.8136
1058,-86.092,0.61,2982,6048.94977887597,"PLDS2-17","MARGO_3061",1,"N/A",0.598,-86.145,2686,49,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. ruber pink abundances moved to unidentified",64,1,NA,377,0,0,0,0,0.039787798,0.015915119,0,0.042440318,0,0,0,0.557029178,0.039787798,0,0.00795756,0.00265252,0.013262599,0,0.058355438,0,0.00530504,0,0.061007958,0.023872679,0.00265252,0,0,0.013262599,0,0,0,0,0.00530504,0,0,0.108753316,0,0,0,0,0,NA,NA,NA,0.00265252,"site2982",25.106,1.414,40994.8136
1059,-86.092,0.61,2982,6048.94977887597,"PLDS2-17","MARGO_3061",1,"N/A",0.598,-86.145,2686,49,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. ruber pink abundances moved to unidentified",64,1,NA,377,0,0,0,0,0.039787798,0.015915119,0,0.042440318,0,0,0,0.557029178,0.039787798,0,0.00795756,0.00265252,0.013262599,0,0.058355438,0,0.00530504,0,0.061007958,0.023872679,0.00265252,0,0,0.013262599,0,0,0,0,0.00530504,0,0,0.108753316,0,0,0,0,0,NA,NA,NA,0.00265252,"site2982",25.106,1.414,40994.8136
1060,-86.092,0.61,2982,6048.94977887597,"PLDS2-17","MARGO_3061",1,"N/A",0.598,-86.145,2686,49,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, G. truncatulinoides subspecies set to N/A, missing count data set to zero as sample is assumed to be complete, G. ruber pink abundances moved to unidentified",64,1,NA,377,0,0,0,0,0.039787798,0.015915119,0,0.042440318,0,0,0,0.557029178,0.039787798,0,0.00795756,0.00265252,0.013262599,0,0.058355438,0,0.00530504,0,0.061007958,0.023872679,0.00265252,0,0,0.013262599,0,0,0,0,0.00530504,0,0,0.108753316,0,0,0,0,0,NA,NA,NA,0.00265252,"site2982",25.106,1.414,40994.8136
1061,-83.737,1.202,2997,159663.24635097,"RC17177","MARGO_3098",0,"N/A",1.27,-85.17,2937,49,NA,0.01,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,NA,433,0,0,0,0,0.080831409,0.002309469,0,0,0,0,0,0.748267898,0.002309469,0,0.009237875,0,0.009237875,0,0.034642032,0,0,0,0.009237875,0.013856813,0,0,0,0.009237875,0.004618938,0,0,0,0,0,0,0.076212471,0,0,0,0,0,NA,NA,NA,0,"site2997",25.851,1.193,44768.7401
1062,-83.737,1.202,2997,159663.24635097,"RC17177","MARGO_3098",0,"N/A",1.27,-85.17,2937,49,NA,0.01,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,NA,433,0,0,0,0,0.080831409,0.002309469,0,0,0,0,0,0.748267898,0.002309469,0,0.009237875,0,0.009237875,0,0.034642032,0,0,0,0.009237875,0.013856813,0,0,0,0.009237875,0.004618938,0,0,0,0,0,0,0.076212471,0,0,0,0,0,NA,NA,NA,0,"site2997",25.851,1.193,44768.7401
1063,-83.737,1.202,2997,159663.24635097,"RC17177","MARGO_3098",0,"N/A",1.27,-85.17,2937,49,NA,0.01,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,NA,433,0,0,0,0,0.080831409,0.002309469,0,0,0,0,0,0.748267898,0.002309469,0,0.009237875,0,0.009237875,0,0.034642032,0,0,0,0.009237875,0.013856813,0,0,0,0.009237875,0.004618938,0,0,0,0,0,0,0.076212471,0,0,0,0,0,NA,NA,NA,0,"site2997",25.851,1.193,44768.7401
1064,-83.737,1.202,2997,159663.24635097,"RC17177","MARGO_3098",0,"N/A",1.27,-85.17,2937,49,NA,0.01,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,NA,433,0,0,0,0,0.080831409,0.002309469,0,0,0,0,0,0.748267898,0.002309469,0,0.009237875,0,0.009237875,0,0.034642032,0,0,0,0.009237875,0.013856813,0,0,0,0.009237875,0.004618938,0,0,0,0,0,0,0.076212471,0,0,0,0,0,NA,NA,NA,0,"site2997",25.851,1.193,44768.7401
1065,-83.737,1.202,2997,159663.24635097,"RC17177","MARGO_3098",0,"N/A",1.27,-85.17,2937,49,NA,0.01,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,NA,433,0,0,0,0,0.080831409,0.002309469,0,0,0,0,0,0.748267898,0.002309469,0,0.009237875,0,0.009237875,0,0.034642032,0,0,0,0.009237875,0.013856813,0,0,0,0.009237875,0.004618938,0,0,0,0,0,0,0.076212471,0,0,0,0,0,NA,NA,NA,0,"site2997",25.851,1.193,44768.7401
1066,-83.737,1.202,2997,159663.24635097,"RC17177","MARGO_3098",0,"N/A",1.27,-85.17,2937,49,NA,0.01,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,NA,433,0,0,0,0,0.080831409,0.002309469,0,0,0,0,0,0.748267898,0.002309469,0,0.009237875,0,0.009237875,0,0.034642032,0,0,0,0.009237875,0.013856813,0,0,0,0.009237875,0.004618938,0,0,0,0,0,0,0.076212471,0,0,0,0,0,NA,NA,NA,0,"site2997",25.851,1.193,44768.7401
1067,-90.49,-3.05,3186,37310.2565287411,"VNTR1-13GC","MARGO_3606",1,"Gravity",-3.092,-90.823,3304,81,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,NA,362,0,0,0,0,0.035911602,0,0,0,0,0,0,0.748618785,0.129834254,0,0.013812155,0,0,0,0.005524862,0,0,0,0.019337017,0.008287293,0,0,0,0.002762431,0,0,0,0,0,0,0,0.035911602,0,0,0,0,0,NA,NA,NA,0,"site3186",23.785,2.574,57891.2392
1068,-90.49,-3.05,3186,37310.2565287411,"VNTR1-13GC","MARGO_3606",1,"Gravity",-3.092,-90.823,3304,81,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,NA,362,0,0,0,0,0.035911602,0,0,0,0,0,0,0.748618785,0.129834254,0,0.013812155,0,0,0,0.005524862,0,0,0,0.019337017,0.008287293,0,0,0,0.002762431,0,0,0,0,0,0,0,0.035911602,0,0,0,0,0,NA,NA,NA,0,"site3186",23.785,2.574,57891.2392
1069,-90.49,-3.05,3186,37310.2565287411,"VNTR1-13GC","MARGO_3606",1,"Gravity",-3.092,-90.823,3304,81,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,NA,362,0,0,0,0,0.035911602,0,0,0,0,0,0,0.748618785,0.129834254,0,0.013812155,0,0,0,0.005524862,0,0,0,0.019337017,0.008287293,0,0,0,0.002762431,0,0,0,0,0,0,0,0.035911602,0,0,0,0,0,NA,NA,NA,0,"site3186",23.785,2.574,57891.2392
1070,-90.49,-3.05,3186,37310.2565287411,"VNTR1-13GC","MARGO_3606",1,"Gravity",-3.092,-90.823,3304,81,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,NA,362,0,0,0,0,0.035911602,0,0,0,0,0,0,0.748618785,0.129834254,0,0.013812155,0,0,0,0.005524862,0,0,0,0.019337017,0.008287293,0,0,0,0.002762431,0,0,0,0,0,0,0,0.035911602,0,0,0,0,0,NA,NA,NA,0,"site3186",23.785,2.574,57891.2392
1071,-90.49,-3.05,3186,37310.2565287411,"VNTR1-13GC","MARGO_3606",1,"Gravity",-3.092,-90.823,3304,81,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,NA,362,0,0,0,0,0.035911602,0,0,0,0,0,0,0.748618785,0.129834254,0,0.013812155,0,0,0,0.005524862,0,0,0,0.019337017,0.008287293,0,0,0,0.002762431,0,0,0,0,0,0,0,0.035911602,0,0,0,0,0,NA,NA,NA,0,"site3186",23.785,2.574,57891.2392
1072,-90.49,-3.05,3186,37310.2565287411,"VNTR1-13GC","MARGO_3606",1,"Gravity",-3.092,-90.823,3304,81,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,NA,362,0,0,0,0,0.035911602,0,0,0,0,0,0,0.748618785,0.129834254,0,0.013812155,0,0,0,0.005524862,0,0,0,0.019337017,0.008287293,0,0,0,0.002762431,0,0,0,0,0,0,0,0.035911602,0,0,0,0,0,NA,NA,NA,0,"site3186",23.785,2.574,57891.2392
1073,-90.49,-3.05,3186,37310.2565287411,"VNTR1-13GC","MARGO_3606",1,"Gravity",-3.092,-90.823,3304,81,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,NA,362,0,0,0,0,0.035911602,0,0,0,0,0,0,0.748618785,0.129834254,0,0.013812155,0,0,0,0.005524862,0,0,0,0.019337017,0.008287293,0,0,0,0.002762431,0,0,0,0,0,0,0,0.035911602,0,0,0,0,0,NA,NA,NA,0,"site3186",23.785,2.574,57891.2392
1074,-90.49,-3.05,3186,37310.2565287411,"VNTR1-13GC","MARGO_3606",1,"Gravity",-3.092,-90.823,3304,81,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,NA,362,0,0,0,0,0.035911602,0,0,0,0,0,0,0.748618785,0.129834254,0,0.013812155,0,0,0,0.005524862,0,0,0,0.019337017,0.008287293,0,0,0,0.002762431,0,0,0,0,0,0,0,0.035911602,0,0,0,0,0,NA,NA,NA,0,"site3186",23.785,2.574,57891.2392
1075,-90.49,-3.05,3186,37310.2565287411,"VNTR1-13GC","MARGO_3606",1,"Gravity",-3.092,-90.823,3304,81,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,NA,362,0,0,0,0,0.035911602,0,0,0,0,0,0,0.748618785,0.129834254,0,0.013812155,0,0,0,0.005524862,0,0,0,0.019337017,0.008287293,0,0,0,0.002762431,0,0,0,0,0,0,0,0.035911602,0,0,0,0,0,NA,NA,NA,0,"site3186",23.785,2.574,57891.2392
1076,-90.49,-3.05,3186,37310.2565287411,"VNTR1-13GC","MARGO_3606",1,"Gravity",-3.092,-90.823,3304,81,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, device information from duplicate sample, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",96,1,NA,362,0,0,0,0,0.035911602,0,0,0,0,0,0,0.748618785,0.129834254,0,0.013812155,0,0,0,0.005524862,0,0,0,0.019337017,0.008287293,0,0,0,0.002762431,0,0,0,0,0,0,0,0.035911602,0,0,0,0,0,NA,NA,NA,0,"site3186",23.785,2.574,57891.2392
1077,-85.822,6.45,3201,51322.3151290001,"Y71-3-6","MARGO_3625",0,"N/A",6.39,-85.362,1945,49,NA,NA,NA,"Mix et al.","Paleoceanography",1999,"doi:10.1029/1999PA900012","doi:10.1594/PANGAEA.227323","Core label might be incorrect, missing count data set to zero as sample is assumed to be complete, G. truncatulinoides subspecies set to N/A",64,1,NA,315,0,0,0,0,0.088888889,0.00952381,0,0.034920635,0,0,0,0.501587302,0.025396825,0,0.019047619,0,0.025396825,0,0.047619048,0,0,0,0.050793651,0.022222222,0.003174603,0.006349206,0.003174603,0.00952381,0.006349206,0,0,0,0,0,0,0.146031746,0,0,0,0,0,NA,NA,NA,0,"site3201",27.929,1.138,19569.4602
1078,-82.568,-1.913,2572,0,"TR163-33","MARGO_2162",1,"N/A",-1.913,-82.568,2230,81,NA,NA,NA,"Martinez et al.","Paleoceanography",2003,"doi:10.1029/2002PA000877","doi:10.1594/PANGAEA.227317","G. ruber pink set to 0, T. sacculifer subspecies data moved to sum, G. truncatulinoides subspecies set to N/A",32,1,NA,303,NA,NA,0,0,0.04950495,0,0,0,NA,NA,0,0.785478548,0.072607261,0,0,0,0,0,0.04620462,0,0,0,0,0.00990099,0,0,0,0.00330033,0,0,0,0,0,0,0,0.0330033,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site2572",22.964,1.715,46593.4081
1079,-82.568,-1.913,2572,0,"TR163-33","MARGO_2162",1,"N/A",-1.913,-82.568,2230,81,NA,NA,NA,"Martinez et al.","Paleoceanography",2003,"doi:10.1029/2002PA000877","doi:10.1594/PANGAEA.227317","G. ruber pink set to 0, T. sacculifer subspecies data moved to sum, G. truncatulinoides subspecies set to N/A",32,1,NA,303,NA,NA,0,0,0.04950495,0,0,0,NA,NA,0,0.785478548,0.072607261,0,0,0,0,0,0.04620462,0,0,0,0,0.00990099,0,0,0,0.00330033,0,0,0,0,0,0,0,0.0330033,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site2572",22.964,1.715,46593.4081
1080,-82.568,-1.913,2572,0,"TR163-33","MARGO_2162",1,"N/A",-1.913,-82.568,2230,81,NA,NA,NA,"Martinez et al.","Paleoceanography",2003,"doi:10.1029/2002PA000877","doi:10.1594/PANGAEA.227317","G. ruber pink set to 0, T. sacculifer subspecies data moved to sum, G. truncatulinoides subspecies set to N/A",32,1,NA,303,NA,NA,0,0,0.04950495,0,0,0,NA,NA,0,0.785478548,0.072607261,0,0,0,0,0,0.04620462,0,0,0,0,0.00990099,0,0,0,0.00330033,0,0,0,0,0,0,0,0.0330033,NA,NA,NA,NA,NA,NA,NA,NA,NA,"site2572",22.964,1.715,46593.4081
