Core,Coring device,"Latitude (decimal, from -90 to +90)","Longitude (decimal, from -180 to +180)",Water depth (m),Ocean,Sample depth - upper (m),Sample depth - lower (m),calendar age estimate (cal ky BP),Chronostratigraphic quality (chronozone level),sedimentation rate (cm/ky),Laboratory,Instrument,Publication,added by (name),date of addition,Orbulina universa,Globigerinoides conglobatus,Globigerinoides ruber (pink),Globigerinoides ruber (white),Globigerinoides ruber total,Globoturborotalita tenella,Globigerinoides sacc total,Sphaeroidinella dehiscens,Globigerinella adamsi,Globigerinella siphonifera,Globigerinella calida,Globigerina bulloides,Globigerina falconensis,Beela digitata,Globoturborotalita rubescens,Turborotalita humilis,Turborotalita quinqueloba,Neogloboquadrina pachyderma L,Neogloboquadrina pachyderma R,Neogloboquadrina dutertrei,Globoquadrina conglomerata,Globorotaloides hexagonus,Pulleniatina obliquiloculata,Globorotalia inflata,Globorotalia truncatulinoides total,Globorotalia crassaformis,Globorotalia crassula,Globorotalia hirsuta,Globorotalia scitula,Dentagloborotalia anfracta,Globorotalia menardii,Globorotalia tumida,Globorotalia menardii + tumida,Candeina nitida ,Globigerinita glutinata,Globorotalia theyeri,Tenuitella iota,Berggrenia pumilio + T. humilis,Globigerinita uvula,Other ID,Other UnID,Total Planktics,%(1) or Raw(2),
GIK15669-1,,34.892,-7.815,-2022,North Atlantic,0.8,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,2,0.1,0,9.3,9.3,0,0,0,,5,1.8,12.7,0.5,0.3,0,0,1,0.2,12.4,18.1,,,0,17.6,3.2,0.2,,0,8.6,,0,0,0,0,7,,,0,0,,,,1,99.8
GIK15669-1,,34.892,-7.815,-2022,North Atlantic,0.85,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.9,0.1,0,12.7,12.7,1,0.1,0,,3.8,2.8,17,2.3,0,0,0,1.5,0.1,9.9,7.7,,,0,21.3,1.7,0.1,,0,9.6,,0,0,0,0,7.2,,,0,0,,,,1,98
GIK15669-1,,34.892,-7.815,-2022,North Atlantic,0.9,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.4,0.1,0,9.2,9.2,0.4,0,0,,5,1.7,29.6,0,0,0,0,0,0,11.2,9.7,,,0,15.4,2.5,0,,0,6.8,,0,0,0,0,6.9,,,0,0,,,,1,98.3
V17-165,,32.75,-41.9,-3924,North Atlantic,0.35,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.8,0.7,0.3,20.9,21.2,1.2,1.2,0,,2.4,2.8,14.7,2.1,0.1,0.3,0.7,0,0,5.6,2.7,,,0,21.3,2.9,0.5,,1.3,8.2,,0,0,0,0,9.4,,,0.7,0,,,,1,99.8
V17-165,,32.75,-41.9,-3924,North Atlantic,0.45,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0.5,1,19.8,20.8,0.2,0.9,0,,2.8,1.9,15.3,1.1,0.3,0,0.4,0,0,7.9,2.7,,,0,25.2,3.3,0.4,,0.4,7.3,,0,0.1,0.1,0,7.9,,,0.4,0,,,,1,98.8
V17-165,,32.75,-41.9,-3924,North Atlantic,0.54,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0.9,0.2,26.2,26.4,0,1.3,0,,1.8,2.3,14.7,2.9,0,0,0.2,0,0,11.3,4.7,,,0,21.4,1.6,0.7,,0.2,0.9,,0,0,0,0,7.4,,,0.2,0,,,,1,97.1
V17-165,,32.75,-41.9,-3924,North Atlantic,0.58,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0.2,1,22.6,23.6,0,1.4,0,,1,1.6,20,3.3,0.4,0,0.2,0,0,13,2.4,,,0,18.3,1.6,0.6,,0.4,4.5,,0,0,0,0,6.9,,,0.2,0,,,,1,99.4
GIK15627-3,,29.167,-12.0867,-1024,North Atlantic,0.2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0,0,2.3,2.3,0.2,0,0,,0.5,0.9,36.2,0.2,0.7,0,0,3.8,0.3,23.8,14.6,,,0,5.6,1.4,0,,0,4.3,,0,0,0,0,4.8,,,0,0,,,,1,96.4
GIK15627-3,,29.167,-12.0867,-1024,North Atlantic,0.23,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.8,0.3,2.6,7.6,10.2,1,8.1,0,,0.8,1.3,36.3,1.6,0,0,2.1,1,0,0.5,4.2,,,0,8.6,11,0.8,,3.1,2.1,,0,0,0,0,6.3,,,2.1,0,,,,1,99.6
GIK15627-3,,29.167,-12.0867,-1024,North Atlantic,0.24,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0.2,0,6.5,6.5,0.4,0,0,,1.8,0.1,40.4,0.2,0,0,0,1.6,0.6,27.3,7,,,0,4.4,1,0,,0,1.2,,0,0,0,0,6.8,,,0,0,,,,1,99.2
GIK15627-3,,29.167,-12.0867,-1024,North Atlantic,0.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,0,0,3.5,3.5,0.9,0,0,,0.9,0.2,38.5,0.4,0.2,0,0,6,0.2,16.8,13.8,,,0,5.6,1.5,0.1,,0,3.2,,0,0,0,0,7.5,,,0,0,,,,1,98.3
GIK15627-3,,29.167,-12.0867,-1024,North Atlantic,0.34,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.2,0,0.2,4.6,4.8,0,0.2,0,,0.8,1.2,34,0.2,0.2,0,0,3.1,0,29.3,11.6,,,0,4.8,0.7,0,,0,2.4,,0,0,0,0,6.4,,,0,0,,,,1,97.1
GIK15637-1,,27.005,-18.9867,-3849,North Atlantic,0.51,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,2,0,0,6.2,6.2,0,0.4,0,,4.2,2.7,18.8,3.7,1.3,0,0.3,0.3,0.3,14.5,15.1,,,0,10.9,7,0.2,,0,2.3,,0,0,0,0,5,,,0.3,0,,,,1,99.5
GIK15637-1,,27.005,-18.9867,-3849,North Atlantic,0.52,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.8,0,0,7.8,7.8,0.4,0,0,,2.5,0.8,16.1,3.5,0.2,0.4,0,0,0.4,17.5,22.5,,,0,8.9,3.3,0,,0,3.5,,0,0,0,0,4.8,,,0,0,,,,1,99.6
GIK15637-1,,27.005,-18.9867,-3849,North Atlantic,0.54,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.9,0,0,7.9,7.9,0.7,0.4,0,,3.1,2,12.2,4.8,0.2,0.2,0.4,0.9,0.2,13.5,19,,,0,14,5,0,,0,2.6,,0,0,0,0,7.4,,,0.4,0,,,,1,99.2
GIK15637-1,,27.005,-18.9867,-3849,North Atlantic,0.56,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.3,0,0.2,7.4,7.6,0,0.2,0,,3.6,2.3,15.7,7.4,1.4,0,0,1.1,0.4,15.4,18.2,,,0,9.1,5.7,0,,0,0.4,,0,0,0,0,4.9,,,0,0,,,,1,99.4
GIK15637-1,,27.005,-18.9867,-3849,North Atlantic,0.57,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.9,0,0,7.6,7.6,0.6,0.3,0,,3.4,1.6,14.3,5.5,0.2,0,0,0.6,0.3,17.7,19.2,,,0,11.5,4.1,0.2,,0,1,,0,0,0,0,5.2,,,0,0,,,,1,100.1
GIK12309-2,,26.838,-15.11,-2820,North Atlantic,1.62,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,0,0,2.4,2.4,0.3,0,0,,0.8,0,28.9,0,0.3,0,0,2.6,0,31.6,18.2,,,0,4.2,0,0,,0,1.7,,0,0,0,0,6.2,,,0,0.1,,,,1,97.7
GIK12309-2,,26.838,-15.11,-2820,North Atlantic,1.73,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.7,0,0,4.1,4.1,0,0,0,,0.7,0,36.4,0,0,0,0,4.5,0,26,14.3,,,0,5.1,0,0,,0,1.5,,0,0,0,0,3.9,,,0,0.1,,,,1,98.2
GIK12309-2,,26.838,-15.11,-2820,North Atlantic,1.82,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0,0,4.2,4.2,0,0,0,,1,0,30.3,0,0.2,0,0,4.7,0,32.7,15.3,,,0,3.6,0,0,,0,0.5,,0,0,0,0,5.8,,,0,0,,,,1,99
GIK12392-1,,25.172,-16.845,-2575,North Atlantic,1.12,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,0,0,0.7,0.7,0,0,0,,0.7,0,36.9,0,0.1,0,0,4.7,0,37.6,10.8,,,0,4.3,0.3,0,,0,0.7,,0,0,0,0,2.2,,,0,0,,,,1,99.5
GIK12392-1,,25.172,-16.845,-2575,North Atlantic,1.22,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.2,0,0,1.7,1.7,0.1,0.1,0,,1,0,34.7,0,0,0.2,0.1,3.7,0,35.2,14.5,,,0,4,0.5,0,,0.1,0.7,,0,0,0,0,2.5,,,0.1,0,,,,1,99.3
GIK12392-1,,25.172,-16.845,-2575,North Atlantic,1.32,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.2,0,0,1.8,1.8,0,0.3,0,,0.2,0,46.5,0,0.1,0,0,3.2,0,30.2,10.5,,,0,4.6,0.2,0,,0,0.8,,0,0,0,0,0.5,,,0,0,,,,1,99.1
GIK12392-1,,25.172,-16.845,-2575,North Atlantic,1.42,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.1,0,0,1.4,1.4,0.1,0,0,,0.4,0,37.8,0,0,0.2,0,3.5,0,33.9,12.2,,,0,7.1,0.1,0,,0,0.3,,0,0,0,0,2,,,0,0,,,,1,99.1
GIK12310-4,,23.498,-18.7167,-3080,North Atlantic,1.11,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0,0,2.5,2.5,0.2,0.3,0,,0.5,0,34.4,0,0,0,0,1,0,38.9,9.7,,,0,8.5,1.3,0.2,,0,0.5,,0,0,0,0,1.8,,,0,0,,,,1,100.1
GIK12310-4,,23.498,-18.7167,-3080,North Atlantic,1.22,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0,0.2,2.6,2.8,0,0.2,0,,0.6,0,29,0,0.2,0,0,1.2,0,41,9.7,,,0,12.4,0.2,0.2,,0,0.2,,0,0,0,0,2,,,0,0,,,,1,100.1
GIK12379-1,,23.135,-17.745,-2066,North Atlantic,2.33,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.2,0,0,1.1,1.1,0.2,0.2,0,,0.4,0,35.9,0,0,0,0,2.9,0,33.8,15,,,0,7.1,0.4,0,,0,0.3,,0,0,0,0,1.9,,,0,0,,,,1,99.4
GIK12379-1,,23.135,-17.745,-2066,North Atlantic,2.42,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.6,0,0.1,1.7,1.8,0.1,0.1,0,,0.3,0,37.1,0,0,0,0,1.3,0,31.5,15,,,0,10,0,0,,0,0.2,,0,0,0,0,1.4,,,0,0,,,,1,99.4
GIK12379-1,,23.135,-17.745,-2066,North Atlantic,2.52,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0,0,1.5,1.5,0.2,0.2,0,,0.4,0,43.8,0,0,0,0,1.2,0,28.1,10.5,,,0,8.2,0.2,0,,0,0.8,,0,0,0,0,3.9,,,0,0,,,,1,99.4
GIK12379-1,,23.135,-17.745,-2066,North Atlantic,2.63,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0,0.2,1.4,1.6,0.1,0.1,0,,0.5,0,25,0,0.1,0,0,1,0,45.8,11.3,,,0,9.3,0.4,0,,0,0,,0,0,0,0,3.6,,,0,0,,,,1,99.2
GIK12379-1,,23.135,-17.745,-2066,North Atlantic,2.73,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0.1,0.2,1.3,1.5,0,0.8,0,,0.4,0,41.2,0,0,0.2,0,3.8,0,29.2,9,,,0.1,6.6,0.1,0,,0,0.5,,0,0,0,0,5.8,,,0,0,,,,1,99.6
V23-100,,21.3,-22.68,-4579,North Atlantic,0.38,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,3.1,0,0,7.4,7.4,0.5,3.3,0,,3.8,0.3,9.7,1.8,0,0,0.5,0.3,5.1,2,0,,,13.8,0.3,1.5,46.7,,0,0,,0,0,0,0,0,,,0.5,0,,,,1,100.1
GIK16017-2,,21.245,-17.8033,-812,North Atlantic,2.45,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0,0.2,1.9,2.1,0,0.6,0,,0.5,0.5,45.2,0.4,0,0,0,0,0,22,8.6,,,0,16.5,0,0,,0,0.4,,0,0,0,0,1.6,,,0,0,,,,1,100
GIK16017-2,,21.245,-17.8033,-812,North Atlantic,2.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0,0.6,2.9,3.5,0,1.3,0,,1,0.2,49.8,0,0.4,0,0,0,0.2,15.2,8.8,,,0,17.4,0.1,0.1,,0,0.1,,0,0,0,0,0.9,,,0,0,,,,1,99.5
GIK16017-2,,21.245,-17.8033,-812,North Atlantic,2.55,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.2,0,0.3,1.9,2.2,0,0,0,,0.9,0.1,40.9,0,0,0,0,0,0.2,31,6.2,,,0,15.4,0,0,,0,0,,0,0,0,0,1.9,,,0,0,,,,1,99.9
GIK16017-2,,21.245,-17.8033,-812,North Atlantic,2.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.1,0,0.1,0.8,0.9,0.4,1.4,0,,0.7,0.2,41.1,0.4,0,0,0,0.4,0,20.3,12.3,,,0,17.9,0.2,0.4,,0,0.8,,0,0,0,0,0.8,,,0,0,,,,1,99.9
GIK16017-2,,21.245,-17.8033,-812,North Atlantic,2.65,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,0,1.2,2.4,3.6,0.3,0.6,0,,0.5,0.3,46.9,0,0,0,0,0,0.3,19.9,11.3,,,0,13.1,0,0,,0,0,,0,0,0,0,1.6,,,0,0,,,,1,100
GIK16017-2,,21.245,-17.8033,-812,North Atlantic,2.7,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0,0.1,3.6,3.7,0,0.5,0,,1.1,0.5,39.9,0,0,0,0,0.4,0,24.2,11.1,,,0,15.5,0,0.4,,0,0,,0,0,0,0,1.6,,,0,0,,,,1,100.2
GIK16017-2,,21.245,-17.8033,-812,North Atlantic,2.75,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.6,0,0.5,3.4,3.9,0.3,0.5,0,,0.6,0.9,44.1,0.1,0,0,0,0.5,0.3,19.4,10.3,,,0,15.8,0,0.2,,0.3,0.5,,0,0,0,0,1.4,,,0,0,,,,1,100
GIK12328-5,,21.145,-18.5733,-2778,North Atlantic,1.8,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0,0.1,2.9,3,0,0,0,,0.7,0,42,0,0,0,0,2.6,0,25.9,15.9,,,0,3.5,0.1,0,,0,0.5,,0,0,0,0,4.3,,,0,0.1,,,,1,99.2
GIK12328-5,,21.145,-18.5733,-2778,North Atlantic,1.9,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.6,0,0,1.7,1.7,0.3,0,0,,0,0,31.9,0,0,0,0,9.3,0,20.4,21.5,,,0,7.9,0,0,,0,0,,0,0,0,0,5.9,,,0,0,,,,1,99.5
GIK12328-5,,21.145,-18.5733,-2778,North Atlantic,2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0,0,6,6,0.2,0,0,,0.4,0,29.4,0,0,0,0,1.8,0,24.4,24.4,,,0,10.9,0.2,0,,0,0.2,,0,0,0,0,0.8,,,0,0.2,,,,1,99.1
GIK12328-5,,21.145,-18.5733,-2778,North Atlantic,2.1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,0,0.8,0.8,0,0.2,0,,0,0,31.8,0,0,0,0,1.7,0,26,24.9,,,0,11.4,0.2,0,,0,0.5,,0,0,0,0,2,,,0,0.2,,,,1,99.5
GIK12329-6,,19.367,-19.93,-3320,North Atlantic,0.49,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1,0,0.4,3.8,4.2,0,0.6,0,,2.1,0,25.2,0.3,0,0.2,0,0.5,0.2,21.4,16.9,,,0,11.9,0.1,1.4,,0.4,0,,0,0,0,0,4,,,0,0,,,,1,99.8
BOFS31/1K,,18.998,-20.1621,-3300,North Atlantic,0.54,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.1,0,0.4,2,2.4,0,0.2,0,,0,0.4,30,2.2,0,0.4,0,0.4,0.2,22.4,5.5,,,0,10.3,0.9,0,,0,0.4,,0,0.9,0.9,0,2.6,,,0,0,,,,1,97.6
BOFS31/1K,,18.998,-20.1621,-3300,North Atlantic,0.56,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0,0.2,0.9,1.1,0.7,0.7,0,,0,0.2,28.1,1.6,0,0.2,0,0.2,0,22.2,5.9,,,0,13,0.7,0,,0,0,,0,0.7,0.7,0,2.5,,,0,0,,,,1,97.5
BOFS31/1K,,18.998,-20.1621,-3300,North Atlantic,0.58,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.9,0,0.3,1.6,1.9,0,0.5,0,,0,0.2,29.1,0.9,0.2,0.3,0,0.3,0,23.6,6.2,,,0,13.2,0.6,0,,0,0,,0.2,0.6,0.8,0,2.1,,,0,0.2,,,,1,99
BOFS31/1K,,18.998,-20.1621,-3300,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0,0.9,3.2,4.1,0,0.9,0,,0,0.6,26.2,1.7,0,0.6,0,0.9,0,20.7,8.6,,,0,12.1,0.3,0,,0,0,,0,0.3,0.3,0,2.9,,,0,0,,,,1,98.3
BOFS31/1K,,18.998,-20.1621,-3300,North Atlantic,0.62,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1,0,0.3,3,3.3,0,1,0,,0,0.7,29.2,0,0,0.3,0,0.3,0.3,31.6,8.3,,,0,9.3,0,0,,0,0,,0,0,0,0,4,,,0,0,,,,1,96.2
BOFS31/1K,,18.998,-20.1621,-3300,North Atlantic,0.64,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1,0,0.4,2.5,2.9,0,0.6,0,,0,0.6,28.8,1.8,0,0,0,0.4,0,22.7,7.3,,,0,10.6,0,0,,0,0,,0,0,0,0,4.7,,,0,0,,,,1,96.9
BOFS31/1K,,18.998,-20.1621,-3300,North Atlantic,0.66,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.6,0,0.6,3.5,4.1,0,0.9,0,,0,2.2,27,0.6,0,0.3,0,0.6,0.3,27.4,5.3,,,0,12.9,0,0,,0,0.9,,0,0,0,0,2.5,,,0,0,,,,1,96.9
BOFS31/1K,,18.998,-20.1621,-3300,North Atlantic,0.68,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,0.5,0.5,4,4.5,0,0.7,0,,0,0.5,33.4,1.2,0,0,0,0.5,0,18,10.2,,,0,10.7,0.5,0,,0,0.2,,0,0.5,0.5,0,2.4,,,0,0,,,,1,98
V30-49,,18.433,-21.08,-3093,North Atlantic,0.64,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.8,0,2.1,2.9,5,0.6,0.6,0,,1.8,2.9,25.1,1.8,0.6,0.6,0,0.6,0.6,24.2,18.9,,,0,7.1,0.9,2.1,,0,0,,0,0,0,0,5,,,0,0,,,,1,100.1
V30-49,,18.433,-21.08,-3093,North Atlantic,0.68,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,2.8,0,1.9,4.2,6.1,0.8,1.2,0,,1.1,2.2,18.6,2.2,0,2.2,0,0.8,0,16.1,27.8,,,0,11.4,0.6,3.6,,0,0.3,,0.3,0,0.3,0,1.9,,,0,0,,,,1,100
V30-49,,18.433,-21.08,-3093,North Atlantic,0.72,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,2.6,0,1.5,5.6,7.1,1.2,1.8,0,,1.2,1.8,23.2,0.6,0,0.3,0,0.6,0,14.7,25.6,,,0,13.2,0.3,2.9,,0,0,,0,0,0,0,2.6,,,0,0,,,,1,99.7
V30-49,,18.433,-21.08,-3093,North Atlantic,0.76,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.4,0,1.9,4.1,6,0.5,1.1,0,,1.6,1.1,24.4,0.5,0,0.3,0,1.1,0,14,32.6,,,0,9.6,0.3,1.4,,0,0.3,,0,0,0,0,3.6,,,0,0,,,,1,99.8
GIK13291-1,,18.118,-18.075,-2703,North Atlantic,1.2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,0,3,3,0,1.1,0,,0.6,0.3,30.1,0,0,0,0,0.5,2.8,27.9,12.3,,,0,15.3,0,0.4,,0,0,,0,0,0,0,2.3,,,0,0,,,,1,96.6
GIK13291-1,,18.118,-18.075,-2703,North Atlantic,1.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,0,5.1,5.1,0,1.1,0,,0,0,46.8,0.4,0,0,0,0.9,1,22.4,7.8,,,0,10.6,0,0.1,,0,0,,0,0,0,0,1.3,,,0,0,,,,1,97.5
GIK13291-1,,18.118,-18.075,-2703,North Atlantic,1.38,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,1.4,4.2,5.6,0,0.4,0,,0.6,0.9,38.9,0.6,0,0.6,0,1.1,0,15.2,14.1,,,0,12.9,0,0.1,,0,0,,0,0,0,0,4.6,,,0,0,,,,1,95.6
GIK13291-1,,18.118,-18.075,-2703,North Atlantic,1.44,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0.1,1,2.3,3.3,0,1.5,0,,0.7,0.3,47.3,0.2,0.2,0.5,0,1.8,0,10.7,14.4,,,0,13.3,0,0.7,,0,0.5,,0,0,0,0,2.5,,,0,0,,,,1,98
GIK13291-1,,18.118,-18.075,-2703,North Atlantic,1.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0.1,0.3,0,0.3,0,0.4,0,,0.5,0.1,47.2,0.2,0.2,0.8,0,0.8,0,11.2,17.2,,,0,17.6,0,0.7,,0,0.2,,0,0,0,0,1.7,,,0,0,,,,1,99.2
GIK13291-1,,18.118,-18.075,-2703,North Atlantic,1.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,1.7,1.9,3.6,0,0.4,0,,0,0,45.6,0,0,0,0,0,0,10.5,16,,,0,15.8,0,0.8,,0,0.6,,0,0,0,0,3.6,,,0,0,,,,1,96.9
GIK13289-3,,18.073,-18.0092,-2490,North Atlantic,1.1,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.6,0,0.7,1.2,1.9,0.2,0.3,0,,0,0,36.5,0,0,0.2,0,2,0.9,25.5,18.1,,,0,10.1,0,0.1,,0,1.1,,0,0,0,0,2.4,,,0,0,,,,1,99.9
GIK13289-3,,18.073,-18.0092,-2490,North Atlantic,1.2,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.6,0,0.9,4.8,5.7,0,0.6,0,,2.3,0,37.9,0.3,0.1,0,0,1.7,0.9,21.1,12.8,,,0,12.1,0,0,,0,0.9,,0,0,0,0,2.4,,,0,0,,,,1,99.5
GIK13289-3,,18.073,-18.0092,-2490,North Atlantic,1.3,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.2,0.1,0.6,4.4,5,0,0.7,0,,1.4,0.2,50.8,0.2,0,0.3,0,1.5,0.3,11.4,9.7,,,0,10.3,0,1.2,,0,1.6,,0,0,0,0,4,,,0,0,,,,1,99.9
V16-20,,17.933,-50.35,-4539,North Atlantic,0.36,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,1.4,2.5,61.9,64.4,0.5,15.9,0,,3.7,0,1.1,0.2,0.2,0,0,0,0,0,2.8,,,0,0,2.7,1.1,,0,0.2,,0.2,0,0.2,0,4.8,,,0,0,,,,1,99.6
V16-20,,17.933,-50.35,-4539,North Atlantic,0.38,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.2,1.8,4.5,60.1,64.6,1.3,9.2,0,,1.5,0.2,4.8,0,0.2,0,0,0,0,0.2,1.7,,,0,0,2.5,0.3,,0,0.3,,0,0,0,0,11,,,0,0.2,,,,1,99.8
V16-20,,17.933,-50.35,-4539,North Atlantic,0.4,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,0.5,2.5,53.8,56.3,2,10.8,0,,1.5,1.5,0.3,0.5,0,6,0,0.3,0,0,1.3,,,0,0,2.8,0.3,,0,0.3,,0,0,0,0,15.3,,,0,0,,,,1,97.9
V16-20,,17.933,-50.35,-4539,North Atlantic,0.44,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.3,1.5,5.4,56.1,61.5,1.8,10.5,0,,1.8,0,2.4,0.6,0.6,0,0,0,0,0,2.4,,,0,0.3,3.6,0.3,,0,0,,0,0,0,0,11.6,,,0,0,,,,1,99.2
M35027-1,,17.648,-67.1667,-1814,North Atlantic,0.5,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.4,0.3,11.8,28.1,39.9,1,4.3,0,,2.5,6.1,3.4,0,0,11.1,0,0,0,0,4.2,,,0,0.5,0.2,0.5,,0,0,,0,0,0,0.1,23.2,,,0,0,,,,1,97.8
M35027-1,,17.648,-67.1667,-1814,North Atlantic,0.53,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,1.3,0.5,12.8,32.1,44.9,1.5,11.1,0,,7,0.5,3.4,1,1,2.6,0,0,1.5,0,2,,,0,0.2,1.7,0.8,,0,1,,0,0,0,0,15,,,0,0,,,,1,97
M35027-1,,17.648,-67.1667,-1814,North Atlantic,0.55,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.5,2.3,10.3,30.1,40.4,3.8,12.2,0,,7.5,0.8,4.9,0,0,2.3,0,0,0.8,0.9,2.9,,,0.1,0.6,0.4,1,,0,0.8,,0.8,0,0.8,0,17,,,0,0,,,,1,100
M35027-1,,17.648,-67.1667,-1814,North Atlantic,0.57,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0.7,2.3,8.9,27.2,36.1,3.5,8.7,0,,7.1,0,6.4,0.9,0.9,4.4,0,0,1.8,0,2.1,,,0,0.7,1,0.1,,0,4.4,,0.1,0,0.1,0,17.7,,,0,0,,,,1,99.1
M35027-1,,17.648,-67.1667,-1814,North Atlantic,0.6,,,,,Kiel,,Pflaumann et al. (in press),M. W. ,20/05/07,0,0,1.1,10.9,12,2.6,13.3,0,,6.1,3.9,4.5,1.6,0,29.6,0,0,0,0.1,0.1,,,0.1,0,1.6,0.2,,19,1.4,,0.7,1.1,1.8,0,2.6,,,0,0.4,,,,1,100.7
